R_DEST,ARR_T,STOP_NUM,DEP_T,R_ORIGIN,SCH_COST,ARR_DAY,ARR_D_WEEK,DEP_DAY,DEP_D_WEEK,F_TIME
CDG,9:20:00,1 stop,18:10:00,FCO,149 ,21, Tue,20, Mon, 15:10
CDG,12:10:00,1 stop,13:35:00,FCO,151 ,21, Tue,20, Mon, 22:35
CDG,18:40:00,1 stop,20:20:00,FCO,153 ,21, Tue,20, Mon, 22:20
CDG,23:30:00,1 stop,18:30:00,FCO,163 ,20, Mon,20, Mon, 5:00
CDG,11:10:00,1 stop,17:25:00,FCO,123 ,22, Wed,21, Tue, 17:45
CDG,9:20:00,1 stop,20:45:00,FCO,125 ,22, Wed,21, Tue, 12:35
CDG,23:30:00,1 stop,16:25:00,FCO,129 ,21, Tue,21, Tue, 7:5
CDG,9:45:00,1 stop,18:30:00,FCO,163 ,21, Tue,20, Mon, 15:15
CDG,23:30:00,1 stop,18:30:00,FCO,130 ,21, Tue,21, Tue, 5:00
LHR,23:05:00,Direct,21:20:00,FCO,68 ,21, Tue,21, Tue, 2:45
LHR,23:05:00,Direct,21:20:00,FCO,81 ,20, Mon,20, Mon, 2:45
LHR,18:30:00,1 stop,12:00:00,FCO,116 ,19, Sun,19, Sun, 7:30
LHR,23:05:00,Direct,21:20:00,FCO,81 ,18, Sat,18, Sat, 2:45
LHR,23:05:00,Direct,21:20:00,FCO,81 ,17, Fri,17, Fri, 2:45
LHR,19:10:00,Direct,17:20:00,FCO,68 ,21, Tue,21, Tue, 2:50
LHR,16:00:00,Direct,14:10:00,FCO,68 ,21, Tue,21, Tue, 2:50
LHR,20:40:00,Direct,18:50:00,FCO,84 ,21, Tue,21, Tue, 2:50
LHR,19:10:00,Direct,17:15:00,FCO,84 ,21, Tue,21, Tue, 2:55
LHR,8:25:00,1 stop,19:10:00,FCO,99 ,22, Wed,21, Tue, 14:15
LHR,8:25:00,1 stop,15:20:00,FCO,108 ,22, Wed,21, Tue, 18:5
LHR,19:05:00,1 stop,15:40:00,FCO,112 ,20, Mon,20, Mon, 4:25
LHR,18:45:00,1 stop,12:50:00,FCO,119 ,20, Mon,20, Mon, 6:55
LHR,16:00:00,Direct,14:10:00,FCO,126 ,20, Mon,20, Mon, 2:50
LHR,19:10:00,Direct,17:20:00,FCO,126 ,20, Mon,20, Mon, 2:50
LHR,18:40:00,1 stop,14:45:00,FCO,130 ,20, Mon,20, Mon, 4:55
LHR,17:05:00,1 stop,10:40:00,FCO,135 ,20, Mon,20, Mon, 7:25
LHR,21:20:00,1 stop,10:40:00,FCO,135 ,20, Mon,20, Mon, 11:40
LHR,23:05:00,Direct,21:20:00,FCO,145 ,19, Sun,19, Sun, 2:45
LHR,17:00:00,1 stop,10:10:00,FCO,153 ,19, Sun,19, Sun, 7:50
LHR,17:45:00,1 stop,10:10:00,FCO,153 ,19, Sun,19, Sun, 8:35
LHR,19:10:00,Direct,17:20:00,FCO,81 ,18, Sat,18, Sat, 2:50
LHR,21:10:00,1 stop,15:20:00,FCO,99 ,18, Sat,18, Sat, 6:50
LHR,22:05:00,1 stop,15:20:00,FCO,99 ,18, Sat,18, Sat, 7:45
LHR,15:55:00,1 stop,9:50:00,FCO,107 ,18, Sat,18, Sat, 7:5
LHR,7:25:00,1 stop,9:50:00,FCO,107 ,19, Sun,18, Sat, 22:35
LHR,8:25:00,1 stop,15:20:00,FCO,108 ,19, Sun,18, Sat, 18:5
LHR,19:10:00,Direct,17:20:00,FCO,83 ,17, Fri,17, Fri, 2:50
LHR,17:05:00,1 stop,10:40:00,FCO,119 ,17, Fri,17, Fri, 7:25
LHR,17:05:00,1 stop,6:35:00,FCO,120 ,17, Fri,17, Fri, 11:30
LHR,21:20:00,1 stop,10:40:00,FCO,120 ,17, Fri,17, Fri, 11:40
LHR,21:20:00,1 stop,6:35:00,FCO,120 ,17, Fri,17, Fri, 15:45
LHR,10:05:00,1 stop,6:35:00,FCO,120 ,17, Fri,17, Fri, 4:30
LHR,14:55:00,1 stop,19:10:00,FCO,113 ,22, Wed,21, Tue, 20:45
LHR,16:20:00,1 stop,19:10:00,FCO,113 ,22, Wed,21, Tue, 22:10
LHR,17:10:00,1 stop,19:10:00,FCO,113 ,22, Wed,21, Tue, 23:00
LHR,21:20:00,1 stop,6:35:00,FCO,135 ,20, Mon,20, Mon, 15:45
LHR,10:05:00,1 stop,6:35:00,FCO,136 ,20, Mon,20, Mon, 4:30
LHR,19:55:00,1 stop,10:10:00,FCO,153 ,19, Sun,19, Sun, 10:45
LHR,21:15:00,1 stop,10:40:00,FCO,168 ,19, Sun,19, Sun, 11:35
LHR,17:10:00,1 stop,19:10:00,FCO,168 ,20, Mon,19, Sun, 23:00
LHR,17:10:00,1 stop,12:00:00,FCO,177 ,19, Sun,19, Sun, 6:10
LHR,11:10:00,1 stop,10:40:00,FCO,178 ,20, Mon,19, Sun, 25:30
LHR,16:35:00,1 stop,12:50:00,FCO,180 ,19, Sun,19, Sun, 4:45
LHR,18:30:00,1 stop,15:20:00,FCO,113 ,19, Sun,18, Sat, 28:10
LHR,8:25:00,1 stop,19:10:00,FCO,116 ,19, Sun,18, Sat, 14:15
LHR,21:20:00,1 stop,10:40:00,FCO,119 ,18, Sat,18, Sat, 11:40
LHR,16:00:00,Direct,14:10:00,FCO,126 ,17, Fri,17, Fri, 2:50
LHR,19:05:00,1 stop,15:40:00,FCO,133 ,17, Fri,17, Fri, 4:25
LHR,19:30:00,1 stop,14:30:00,FCO,139 ,17, Fri,17, Fri, 6:00
ICN,11:20:00,1 stop,13:35:00,CDG,399 ,19, Sun,18, Sat, 13:45
BCN,17:25:00,Direct,15:40:00,CDG,69 ,18, Sat,18, Sat, 1:45
BCN,21:45:00,Direct,20:00:00,CDG,47 ,21, Tue,21, Tue, 1:45
ICN,11:20:00,1 stop,13:35:00,CDG,468 ,20, Mon,19, Sun, 13:45
BCN,21:45:00,Direct,20:00:00,CDG,53 ,20, Mon,20, Mon, 1:45
ICN,11:20:00,1 stop,17:45:00,CDG,399 ,19, Sun,17, Fri, 33:35
BCN,11:35:00,Direct,9:50:00,CDG,90 ,19, Sun,19, Sun, 1:45
ICN,11:20:00,1 stop,11:50:00,CDG,449 ,19, Sun,18, Sat, 15:30
ICN,11:20:00,1 stop,19:00:00,CDG,449 ,20, Mon,18, Sat, 32:20
ICN,11:20:00,1 stop,12:45:00,CDG,453 ,19, Sun,18, Sat, 14:35
BCN,22:30:00,Direct,20:45:00,CDG,69 ,18, Sat,18, Sat, 1:45
BCN,17:30:00,Direct,15:45:00,CDG,85 ,18, Sat,18, Sat, 1:45
BCN,8:15:00,1 stop,17:55:00,CDG,108 ,19, Sun,18, Sat, 14:20
BCN,8:15:00,1 stop,16:00:00,CDG,116 ,19, Sun,18, Sat, 16:15
BCN,10:40:00,1 stop,17:55:00,CDG,116 ,19, Sun,18, Sat, 16:45
BCN,10:40:00,1 stop,16:00:00,CDG,116 ,19, Sun,18, Sat, 18:40
BCN,17:25:00,Direct,15:40:00,CDG,51 ,21, Tue,21, Tue, 1:45
BCN,22:30:00,Direct,20:45:00,CDG,54 ,21, Tue,21, Tue, 1:45
BCN,9:15:00,Direct,7:30:00,CDG,54 ,21, Tue,21, Tue, 1:45
BCN,8:45:00,1 stop,19:55:00,CDG,72 ,22, Wed,21, Tue, 12:50
ICN,11:20:00,1 stop,23:30:00,CDG,468 ,21, Tue,19, Sun, 27:50
ICN,11:20:00,1 stop,19:00:00,CDG,468 ,21, Tue,19, Sun, 32:20
ICN,11:20:00,1 stop,12:45:00,CDG,521 ,20, Mon,19, Sun, 14:35
ICN,11:20:00,1 stop,12:05:00,CDG,586 ,20, Mon,19, Sun, 15:15
ICN,9:25:00,1 stop,23:30:00,CDG,586 ,21, Tue,19, Sun, 25:55
BCN,22:30:00,Direct,20:45:00,CDG,63 ,20, Mon,20, Mon, 1:45
BCN,9:15:00,Direct,7:30:00,CDG,69 ,20, Mon,20, Mon, 1:45
BCN,17:25:00,Direct,15:40:00,CDG,69 ,20, Mon,20, Mon, 1:45
BCN,18:45:00,1 stop,13:00:00,CDG,100 ,20, Mon,20, Mon, 5:45
BCN,19:30:00,Direct,17:50:00,CDG,104 ,20, Mon,20, Mon, 1:40
ICN,11:20:00,1 stop,16:15:00,CDG,399 ,19, Sun,17, Fri, 35:5
ICN,11:20:00,1 stop,23:30:00,CDG,401 ,19, Sun,17, Fri, 27:50
ICN,11:20:00,1 stop,13:35:00,CDG,415 ,18, Sat,17, Fri, 13:45
ICN,11:20:00,1 stop,12:05:00,CDG,415 ,18, Sat,17, Fri, 15:15
ICN,11:20:00,1 stop,12:45:00,CDG,450 ,18, Sat,17, Fri, 14:35
BCN,15:50:00,Direct,14:05:00,CDG,106 ,19, Sun,19, Sun, 1:45
BCN,17:25:00,Direct,15:40:00,CDG,121 ,19, Sun,19, Sun, 1:45
BCN,20:50:00,Direct,19:05:00,CDG,131 ,19, Sun,19, Sun, 1:45
BCN,10:00:00,1 stop,17:40:00,CDG,134 ,20, Mon,19, Sun, 16:20
BCN,9:15:00,Direct,7:30:00,CDG,76 ,17, Fri,17, Fri, 1:45
ICN,11:20:00,1 stop,16:00:00,CDG,453 ,20, Mon,18, Sat, 35:20
ICN,11:20:00,1 stop,17:45:00,CDG,504 ,20, Mon,18, Sat, 33:35
ICN,11:20:00,1 stop,16:15:00,CDG,504 ,20, Mon,18, Sat, 35:5
ICN,11:00:00,1 stop,7:40:00,CDG,515 ,19, Sun,18, Sat, 19:20
ICN,17:35:00,1 stop,21:20:00,CDG,523 ,20, Mon,18, Sat, 36:15
ICN,17:35:00,1 stop,15:15:00,CDG,539 ,19, Sun,18, Sat, 18:20
BCN,8:15:00,1 stop,11:50:00,CDG,116 ,19, Sun,18, Sat, 20:25
BCN,10:40:00,1 stop,11:50:00,CDG,127 ,19, Sun,18, Sat, 22:50
BCN,8:00:00,1 stop,19:55:00,CDG,72 ,22, Wed,21, Tue, 12:5
BCN,10:45:00,1 stop,19:55:00,CDG,72 ,22, Wed,21, Tue, 14:50
BCN,15:10:00,1 stop,19:55:00,CDG,80 ,22, Wed,21, Tue, 19:15
BCN,16:45:00,1 stop,19:55:00,CDG,80 ,22, Wed,21, Tue, 20:50
BCN,12:15:00,1 stop,19:55:00,CDG,81 ,22, Wed,21, Tue, 16:20
ICN,9:25:00,1 stop,17:45:00,CDG,586 ,21, Tue,19, Sun, 31:40
ICN,9:25:00,1 stop,16:15:00,CDG,586 ,21, Tue,19, Sun, 33:10
ICN,9:25:00,1 stop,13:35:00,CDG,586 ,21, Tue,19, Sun, 35:50
ICN,8:00:00,Direct,13:10:00,CDG,835 ,20, Mon,19, Sun, 10:50
BCN,14:20:00,Direct,12:40:00,CDG,104 ,20, Mon,20, Mon, 1:40
BCN,11:45:00,Direct,10:00:00,CDG,106 ,20, Mon,20, Mon, 1:45
BCN,22:40:00,Direct,21:00:00,CDG,106 ,20, Mon,20, Mon, 1:40
BCN,17:45:00,Direct,16:05:00,CDG,106 ,20, Mon,20, Mon, 1:40
ICN,11:20:00,1 stop,9:20:00,CDG,450 ,18, Sat,17, Fri, 18:00
ICN,11:20:00,1 stop,19:00:00,CDG,450 ,19, Sun,17, Fri, 32:20
ICN,11:20:00,1 stop,16:00:00,CDG,450 ,19, Sun,17, Fri, 35:20
ICN,18:25:00,1 stop,11:20:00,CDG,515 ,18, Sat,17, Fri, 23:5
BCN,17:45:00,Direct,16:05:00,CDG,140 ,19, Sun,19, Sun, 1:40
BCN,17:00:00,Direct,15:20:00,CDG,141 ,19, Sun,19, Sun, 1:40
BCN,12:40:00,1 stop,6:55:00,CDG,142 ,19, Sun,19, Sun, 5:45
BCN,22:40:00,Direct,21:00:00,CDG,142 ,19, Sun,19, Sun, 1:40
BCN,12:05:00,1 stop,17:40:00,CDG,144 ,20, Mon,19, Sun, 18:25
BCN,17:25:00,Direct,15:40:00,CDG,85 ,17, Fri,17, Fri, 1:45
BCN,22:30:00,Direct,20:45:00,CDG,87 ,17, Fri,17, Fri, 1:45
BCN,21:55:00,Direct,20:10:00,CDG,95 ,17, Fri,17, Fri, 1:45
BCN,8:15:00,1 stop,20:20:00,CDG,108 ,18, Sat,17, Fri, 11:55
BCN,8:15:00,1 stop,17:55:00,CDG,108 ,18, Sat,17, Fri, 14:20
BCN,8:15:00,1 stop,16:00:00,CDG,116 ,18, Sat,17, Fri, 16:15
BCN,8:15:00,1 stop,8:50:00,CDG,127 ,19, Sun,18, Sat, 23:25
BCN,18:45:00,1 stop,13:00:00,CDG,117 ,17, Fri,17, Fri, 5:45
BCN,8:15:00,1 stop,11:50:00,CDG,132 ,18, Sat,17, Fri, 20:25
BCN,17:45:00,1 stop,20:20:00,CDG,132 ,18, Sat,17, Fri, 21:25
FCO,12:25:00,1 stop,5:30:00,CDG,146 ,19, Sun,19, Sun, 6:55
FCO,9:00:00,1 stop,20:00:00,CDG,101 ,21, Tue,20, Mon, 13:00
FCO,9:50:00,1 stop,19:35:00,CDG,94 ,22, Wed,21, Tue, 14:15
FCO,18:35:00,1 stop,9:45:00,CDG,163 ,19, Sun,19, Sun, 8:50
FCO,14:00:00,1 stop,20:10:00,CDG,166 ,20, Mon,19, Sun, 17:50
FCO,14:00:00,1 stop,15:00:00,CDG,166 ,20, Mon,19, Sun, 23:00
FCO,20:00:00,1 stop,12:40:00,CDG,166 ,19, Sun,19, Sun, 7:20
FCO,20:00:00,1 stop,11:50:00,CDG,166 ,19, Sun,19, Sun, 8:10
FCO,11:35:00,1 stop,20:00:00,CDG,111 ,21, Tue,20, Mon, 15:35
FCO,12:30:00,1 stop,20:35:00,CDG,130 ,21, Tue,20, Mon, 15:55
FCO,15:35:00,1 stop,20:30:00,CDG,130 ,21, Tue,20, Mon, 19:5
FCO,8:50:00,1 stop,10:10:00,CDG,137 ,21, Tue,20, Mon, 22:40
FCO,12:35:00,1 stop,18:15:00,CDG,138 ,21, Tue,20, Mon, 18:20
FCO,12:35:00,1 stop,15:25:00,CDG,138 ,21, Tue,20, Mon, 21:10
FCO,16:40:00,1 stop,19:35:00,CDG,94 ,22, Wed,21, Tue, 21:5
FCO,9:00:00,1 stop,20:00:00,CDG,95 ,22, Wed,21, Tue, 13:00
FCO,11:35:00,1 stop,20:00:00,CDG,101 ,22, Wed,21, Tue, 15:35
FCO,14:00:00,1 stop,20:10:00,CDG,114 ,22, Wed,21, Tue, 17:50
FCO,12:30:00,1 stop,6:55:00,CDG,129 ,21, Tue,21, Tue, 5:35
FCO,8:50:00,1 stop,10:10:00,CDG,131 ,19, Sun,18, Sat, 22:40
FCO,9:50:00,1 stop,19:35:00,CDG,93 ,18, Sat,17, Fri, 14:15
FCO,20:00:00,1 stop,7:50:00,CDG,166 ,19, Sun,19, Sun, 12:10
FCO,20:00:00,1 stop,14:40:00,CDG,166 ,19, Sun,19, Sun, 5:20
FCO,20:00:00,1 stop,10:20:00,CDG,166 ,19, Sun,19, Sun, 9:40
FCO,20:00:00,1 stop,9:45:00,CDG,166 ,19, Sun,19, Sun, 10:15
FCO,15:35:00,1 stop,20:35:00,CDG,141 ,21, Tue,20, Mon, 19:00
FCO,12:25:00,1 stop,5:30:00,CDG,146 ,20, Mon,20, Mon, 6:55
FCO,21:50:00,1 stop,10:25:00,CDG,146 ,20, Mon,20, Mon, 11:25
FCO,15:35:00,1 stop,7:40:00,CDG,129 ,21, Tue,21, Tue, 7:55
FCO,0:25:00,1 stop,6:55:00,CDG,129 ,22, Wed,21, Tue, 17:30
FCO,13:25:00,1 stop,20:35:00,CDG,130 ,22, Wed,21, Tue, 16:50
FCO,18:25:00,1 stop,19:55:00,CDG,133 ,22, Wed,21, Tue, 22:30
FCO,10:30:00,1 stop,16:05:00,CDG,139 ,19, Sun,18, Sat, 18:25
FCO,12:25:00,1 stop,5:30:00,CDG,146 ,18, Sat,18, Sat, 6:55
FCO,10:30:00,1 stop,18:20:00,CDG,147 ,19, Sun,18, Sat, 16:10
FCO,16:40:00,1 stop,19:35:00,CDG,93 ,18, Sat,17, Fri, 21:5
FCO,14:00:00,1 stop,9:45:00,CDG,133 ,17, Fri,17, Fri, 4:15
FCO,12:25:00,1 stop,5:30:00,CDG,146 ,17, Fri,17, Fri, 6:55
FCO,10:30:00,1 stop,20:35:00,CDG,156 ,18, Sat,17, Fri, 13:55
FCO,10:35:00,1 stop,18:15:00,CDG,157 ,18, Sat,17, Fri, 16:20
FCO,10:30:00,1 stop,10:25:00,CDG,147 ,19, Sun,18, Sat, 24:5
FCO,18:35:00,1 stop,15:00:00,CDG,155 ,19, Sun,18, Sat, 27:35
FCO,9:20:00,1 stop,13:25:00,CDG,156 ,19, Sun,18, Sat, 19:55
FCO,10:35:00,1 stop,20:45:00,CDG,157 ,19, Sun,18, Sat, 13:50
FCO,10:30:00,1 stop,7:40:00,CDG,160 ,19, Sun,18, Sat, 26:50
FCO,10:35:00,1 stop,11:10:00,CDG,160 ,19, Sun,18, Sat, 23:25
FCO,12:25:00,1 stop,13:20:00,CDG,162 ,18, Sat,17, Fri, 23:5
FCO,9:50:00,1 stop,12:00:00,CDG,163 ,18, Sat,17, Fri, 21:50
FCO,19:10:00,1 stop,14:40:00,CDG,166 ,17, Fri,17, Fri, 4:30
FCO,23:10:00,1 stop,18:40:00,CDG,166 ,17, Fri,17, Fri, 4:30
LHR,20:40:00,Direct,20:30:00,CDG,58 ,21, Tue,21, Tue, 1:10
LHR,16:25:00,Direct,16:05:00,CDG,58 ,21, Tue,21, Tue, 1:20
LHR,12:30:00,Direct,12:10:00,CDG,58 ,21, Tue,21, Tue, 1:20
LHR,8:00:00,Direct,7:40:00,CDG,58 ,21, Tue,21, Tue, 1:20
LHR,10:50:00,Direct,10:25:00,CDG,58 ,21, Tue,21, Tue, 1:25
LHR,18:30:00,Direct,18:20:00,CDG,70 ,21, Tue,21, Tue, 1:10
LHR,13:50:00,1 stop,9:20:00,CDG,80 ,21, Tue,21, Tue, 5:30
LHR,20:40:00,Direct,20:30:00,CDG,58 ,20, Mon,20, Mon, 1:10
LHR,8:00:00,Direct,7:40:00,CDG,68 ,19, Sun,19, Sun, 1:20
LHR,16:25:00,Direct,16:05:00,CDG,58 ,18, Sat,18, Sat, 1:20
LHR,20:40:00,Direct,20:30:00,CDG,68 ,17, Fri,17, Fri, 1:10
LHR,14:05:00,1 stop,8:55:00,CDG,87 ,21, Tue,21, Tue, 6:10
LHR,15:00:00,1 stop,8:55:00,CDG,87 ,21, Tue,21, Tue, 7:5
LHR,17:40:00,1 stop,11:10:00,CDG,88 ,21, Tue,21, Tue, 7:30
LHR,10:50:00,Direct,10:25:00,CDG,58 ,20, Mon,20, Mon, 1:25
LHR,8:00:00,Direct,7:40:00,CDG,80 ,20, Mon,20, Mon, 1:20
LHR,12:30:00,Direct,12:10:00,CDG,80 ,20, Mon,20, Mon, 1:20
LHR,13:50:00,1 stop,9:20:00,CDG,90 ,20, Mon,20, Mon, 5:30
LHR,18:45:00,1 stop,13:00:00,CDG,90 ,20, Mon,20, Mon, 6:45
LHR,7:45:00,Direct,7:30:00,CDG,124 ,19, Sun,19, Sun, 1:15
LHR,19:15:00,Direct,19:00:00,CDG,125 ,19, Sun,19, Sun, 1:15
LHR,18:20:00,Direct,18:05:00,CDG,125 ,19, Sun,19, Sun, 1:15
LHR,20:25:00,Direct,20:10:00,CDG,125 ,19, Sun,19, Sun, 1:15
LHR,16:35:00,Direct,16:15:00,CDG,125 ,19, Sun,19, Sun, 1:20
LHR,18:30:00,Direct,18:20:00,CDG,68 ,18, Sat,18, Sat, 1:10
LHR,10:50:00,Direct,10:25:00,CDG,68 ,18, Sat,18, Sat, 1:25
LHR,13:50:00,1 stop,9:20:00,CDG,80 ,18, Sat,18, Sat, 5:30
LHR,15:00:00,1 stop,8:55:00,CDG,90 ,18, Sat,18, Sat, 7:5
LHR,8:00:00,Direct,7:40:00,CDG,94 ,18, Sat,18, Sat, 1:20
LHR,8:00:00,Direct,7:40:00,CDG,68 ,17, Fri,17, Fri, 1:20
LHR,16:25:00,Direct,16:05:00,CDG,68 ,17, Fri,17, Fri, 1:20
LHR,12:30:00,Direct,12:10:00,CDG,68 ,17, Fri,17, Fri, 1:20
LHR,10:50:00,Direct,10:25:00,CDG,68 ,17, Fri,17, Fri, 1:25
LHR,18:30:00,Direct,18:20:00,CDG,105 ,20, Mon,20, Mon, 1:10
LHR,16:25:00,Direct,16:05:00,CDG,105 ,20, Mon,20, Mon, 1:20
LHR,14:05:00,1 stop,8:55:00,CDG,108 ,20, Mon,20, Mon, 6:10
LHR,11:35:00,1 stop,8:55:00,CDG,119 ,20, Mon,20, Mon, 3:40
LHR,10:35:00,Direct,10:15:00,CDG,125 ,19, Sun,19, Sun, 1:20
LHR,13:45:00,Direct,13:25:00,CDG,125 ,19, Sun,19, Sun, 1:20
LHR,20:40:00,Direct,20:30:00,CDG,133 ,19, Sun,19, Sun, 1:10
LHR,10:50:00,Direct,10:25:00,CDG,133 ,19, Sun,19, Sun, 1:25
LHR,8:45:00,1 stop,20:45:00,CDG,102 ,19, Sun,18, Sat, 13:00
LHR,17:40:00,1 stop,20:45:00,CDG,102 ,19, Sun,18, Sat, 21:55
LHR,11:35:00,1 stop,8:55:00,CDG,108 ,18, Sat,18, Sat, 3:40
LHR,16:00:00,1 stop,20:45:00,CDG,110 ,19, Sun,18, Sat, 20:15
LHR,12:00:00,1 stop,8:55:00,CDG,87 ,17, Fri,17, Fri, 4:5
LHR,13:50:00,1 stop,9:20:00,CDG,90 ,17, Fri,17, Fri, 5:30
LHR,14:05:00,1 stop,8:55:00,CDG,97 ,17, Fri,17, Fri, 6:10
LHR,15:00:00,1 stop,8:55:00,CDG,108 ,17, Fri,17, Fri, 7:5
LHR,13:05:00,1 stop,18:15:00,CDG,111 ,18, Sat,17, Fri, 19:50
BCN,9:25:00,Direct,6:20:00,LHR,92 ,21, Tue,21, Tue, 2:5
BCN,18:45:00,1 stop,12:40:00,LHR,122 ,17, Fri,17, Fri, 5:5
BCN,9:25:00,Direct,6:20:00,LHR,92 ,20, Mon,20, Mon, 2:5
BCN,9:25:00,Direct,6:20:00,LHR,92 ,19, Sun,19, Sun, 2:5
BCN,9:35:00,1 stop,18:30:00,LHR,98 ,19, Sun,18, Sat, 14:5
ICN,12:40:00,1 stop,8:45:00,LHR,335 ,19, Sun,18, Sat, 18:55
ICN,12:40:00,1 stop,21:30:00,LHR,335 ,19, Sun,17, Fri, 30:10
BCN,18:05:00,Direct,15:00:00,LHR,92 ,21, Tue,21, Tue, 2:5
BCN,21:25:00,Direct,18:20:00,LHR,97 ,21, Tue,21, Tue, 2:5
BCN,17:20:00,1 stop,6:00:00,LHR,98 ,21, Tue,21, Tue, 10:20
BCN,13:50:00,1 stop,6:00:00,LHR,99 ,21, Tue,21, Tue, 6:50
BCN,20:20:00,1 stop,8:15:00,LHR,112 ,21, Tue,21, Tue, 11:5
BCN,11:35:00,1 stop,17:40:00,LHR,157 ,18, Sat,17, Fri, 16:55
BCN,12:15:00,1 stop,6:20:00,LHR,157 ,17, Fri,17, Fri, 4:55
BCN,19:45:00,1 stop,13:50:00,LHR,157 ,17, Fri,17, Fri, 4:55
BCN,21:25:00,Direct,18:20:00,LHR,97 ,20, Mon,20, Mon, 2:5
BCN,23:35:00,1 stop,6:00:00,LHR,99 ,20, Mon,20, Mon, 16:35
BCN,18:45:00,1 stop,12:15:00,LHR,122 ,20, Mon,20, Mon, 5:30
BCN,23:35:00,1 stop,18:30:00,LHR,104 ,20, Mon,19, Sun, 28:5
BCN,15:15:00,1 stop,17:50:00,LHR,143 ,20, Mon,19, Sun, 20:25
BCN,20:55:00,1 stop,18:50:00,LHR,146 ,20, Mon,19, Sun, 25:5
BCN,9:35:00,1 stop,13:40:00,LHR,102 ,19, Sun,18, Sat, 18:55
BCN,9:35:00,1 stop,6:00:00,LHR,104 ,19, Sun,18, Sat, 26:35
BCN,9:35:00,1 stop,12:25:00,LHR,112 ,19, Sun,18, Sat, 20:10
BCN,9:35:00,1 stop,8:15:00,LHR,131 ,19, Sun,18, Sat, 24:20
BCN,11:40:00,1 stop,17:30:00,LHR,142 ,19, Sun,18, Sat, 17:10
ICN,12:40:00,1 stop,21:30:00,LHR,335 ,20, Mon,18, Sat, 30:10
ICN,12:05:00,1 stop,21:30:00,LHR,344 ,20, Mon,18, Sat, 29:35
ICN,12:05:00,1 stop,13:30:00,LHR,344 ,20, Mon,18, Sat, 37:35
ICN,11:20:00,1 stop,11:30:00,LHR,477 ,19, Sun,18, Sat, 14:50
ICN,12:05:00,1 stop,21:30:00,LHR,344 ,19, Sun,17, Fri, 29:35
ICN,12:05:00,1 stop,13:30:00,LHR,344 ,19, Sun,17, Fri, 37:35
BCN,17:20:00,1 stop,8:15:00,LHR,112 ,21, Tue,21, Tue, 8:5
BCN,20:20:00,1 stop,6:00:00,LHR,116 ,21, Tue,21, Tue, 13:20
BCN,9:35:00,1 stop,18:30:00,LHR,116 ,22, Wed,21, Tue, 14:5
BCN,23:35:00,1 stop,8:15:00,LHR,116 ,21, Tue,21, Tue, 14:20
BCN,15:10:00,1 stop,9:15:00,LHR,157 ,17, Fri,17, Fri, 4:55
BCN,21:50:00,1 stop,15:45:00,LHR,157 ,17, Fri,17, Fri, 5:5
BCN,16:45:00,1 stop,10:40:00,LHR,157 ,17, Fri,17, Fri, 5:5
BCN,19:45:00,1 stop,6:20:00,LHR,124 ,20, Mon,20, Mon, 12:25
BCN,20:55:00,1 stop,6:20:00,LHR,124 ,20, Mon,20, Mon, 13:35
BCN,21:50:00,1 stop,6:20:00,LHR,124 ,20, Mon,20, Mon, 14:30
BCN,22:55:00,1 stop,6:20:00,LHR,125 ,20, Mon,20, Mon, 15:35
BCN,9:35:00,1 stop,18:30:00,LHR,129 ,21, Tue,20, Mon, 14:5
BCN,17:20:00,1 stop,19:55:00,LHR,147 ,20, Mon,19, Sun, 20:25
BCN,17:20:00,1 stop,18:30:00,LHR,147 ,20, Mon,19, Sun, 21:50
BCN,20:40:00,1 stop,11:05:00,LHR,149 ,19, Sun,19, Sun, 8:35
BCN,20:20:00,1 stop,19:55:00,LHR,155 ,20, Mon,19, Sun, 23:25
BCN,17:20:00,1 stop,16:30:00,LHR,155 ,20, Mon,19, Sun, 23:50
BCN,11:40:00,1 stop,10:20:00,LHR,146 ,19, Sun,18, Sat, 24:20
BCN,9:25:00,Direct,6:20:00,LHR,146 ,18, Sat,18, Sat, 2:5
BCN,10:30:00,1 stop,6:40:00,LHR,150 ,19, Sun,18, Sat, 26:50
BCN,10:40:00,1 stop,17:00:00,LHR,154 ,19, Sun,18, Sat, 16:40
ICN,11:20:00,1 stop,10:40:00,LHR,477 ,19, Sun,18, Sat, 15:40
ICN,11:20:00,1 stop,22:30:00,LHR,539 ,20, Mon,18, Sat, 27:50
ICN,11:45:00,1 stop,9:00:00,LHR,550 ,19, Sun,18, Sat, 17:45
ICN,11:45:00,1 stop,14:05:00,LHR,552 ,20, Mon,18, Sat, 36:40
ICN,18:25:00,1 stop,16:20:00,LHR,600 ,19, Sun,18, Sat, 17:5
ICN,11:20:00,1 stop,10:55:00,LHR,477 ,18, Sat,17, Fri, 15:25
ICN,11:20:00,1 stop,10:40:00,LHR,477 ,18, Sat,17, Fri, 15:40
BCN,17:45:00,1 stop,11:35:00,LHR,157 ,17, Fri,17, Fri, 5:10
BCN,21:50:00,1 stop,15:35:00,LHR,157 ,17, Fri,17, Fri, 5:15
BCN,17:45:00,1 stop,10:40:00,LHR,157 ,17, Fri,17, Fri, 6:5
BCN,23:35:00,1 stop,8:15:00,LHR,129 ,20, Mon,20, Mon, 14:20
BCN,20:20:00,1 stop,18:30:00,LHR,155 ,20, Mon,19, Sun, 24:50
